Ts|SignalId|MeasurementValue
2021-12-25 13:38:18.911|427038|115,36
2021-12-25 13:37:03.619|427038|115,1036
2021-12-25 13:34:09.555|427038|115,1891
2021-12-25 13:33:19.708|427038|115,2745
2021-12-25 13:29:50.865|427038|115,1036
2021-12-25 13:27:04.128|427038|115,1891
2021-12-25 13:26:01.291|427038|115,2745
2021-12-25 13:21:18.176|427038|115,1036
2021-12-25 13:18:13.220|427038|115,0182
2021-12-25 13:17:20.825|427038|114,9327
2021-12-25 13:14:28.181|427038|115,0182
2021-12-25 13:09:45.114|427038|114,9327
2021-12-25 13:09:07.681|427038|115,1036
2021-12-25 13:00:34.072|427038|114,9327
2021-12-25 12:59:23.655|427038|115,1036
2021-12-25 12:52:28.481|427038|115,0182
2021-12-25 12:49:31.153|427038|114,9327
2021-12-25 12:48:18.001|427038|115,0182
2021-12-25 12:47:00.111|427038|114,8473
2021-12-25 12:46:20.132|427038|115,0182
2021-12-25 12:38:27.928|427038|114,8473
2021-12-25 12:37:08.587|427038|114,7618
2021-12-25 12:36:21.052|427038|114,9327
2021-12-25 12:35:28.074|427038|114,6763
2021-12-25 12:35:03.149|427038|115,0182
2021-12-25 12:33:20.431|427038|114,6763
2021-12-25 12:32:40.620|427038|114,8473
2021-12-25 12:31:49.943|427038|114,6763
2021-12-25 12:30:14.834|427038|114,9327
2021-12-25 12:28:56.387|427038|115,0182
2021-12-25 12:28:03.087|427038|114,8473
2021-12-25 12:26:46.929|427038|115,1036
2021-12-25 12:24:00.461|427038|115,0182
2021-12-25 12:22:34.486|427038|115,1036
2021-12-25 12:21:50.906|427038|114,9327
2021-12-25 12:20:28.719|427038|115,1036
2021-12-25 12:19:41.632|427038|114,9327
2021-12-25 12:18:02.236|427038|115,1036
2021-12-25 12:09:58.932|427038|114,9327
2021-12-25 12:09:37.538|427038|115,1036
2021-12-25 12:06:29.478|427038|114,7618
2021-12-25 12:03:55.105|427038|114,6763
2021-12-25 12:01:37.598|427038|114,8473
2021-12-25 12:01:07.832|427038|115,2745
2021-12-25 11:59:38.081|427038|115,1036
2021-12-25 11:58:23.765|427038|115,0182
2021-12-25 11:54:54.277|427038|115,1891
2021-12-25 11:49:38.606|427038|115,1036
2021-12-25 11:47:02.384|427038|115,0182
2021-12-25 11:45:52.627|427038|115,1036
2021-12-25 11:45:06.784|427038|114,9327
2021-12-25 11:43:37.508|427038|115,1036
2021-12-25 11:40:23.451|427038|114,9327
2021-12-25 11:39:45.039|427038|115,1036
2021-12-25 11:34:55.147|427038|114,9327
2021-12-25 11:34:18.057|427038|115,1036
2021-12-25 11:30:40.131|427038|114,9327
2021-12-25 11:30:07.284|427038|115,1891
2021-12-25 11:29:37.713|427038|114,8473
2021-12-25 11:27:30.578|427038|115,1036
2021-12-25 11:26:45.311|427038|115,1891
2021-12-25 11:20:38.967|427038|115,0182
2021-12-25 11:19:30.316|427038|115,1036
2021-12-25 11:16:24.798|427038|114,9327
2021-12-25 11:14:47.623|427038|115,0182
2021-12-25 11:10:47.644|427038|114,9327
2021-12-25 11:09:55.961|427038|115,1036
2021-12-25 11:08:40.480|427038|114,9327
2021-12-25 11:08:10.839|427038|115,1891
2021-12-25 11:07:40.431|427038|114,8473
2021-12-25 11:04:45.840|427038|115,0182
2021-12-25 11:04:14.608|427038|114,8473
2021-12-25 11:02:43.763|427038|115,1036
2021-12-25 11:02:08.657|427038|114,8473
2021-12-25 11:01:12.468|427038|115,36
2021-12-25 11:00:45.854|427038|115,2745
2021-12-25 10:58:00.595|427038|115,0182
2021-12-25 10:56:01.792|427038|115,1036
2021-12-25 10:48:22.195|427038|115,1891
2021-12-25 10:47:15.611|427038|115,2745
2021-12-25 10:46:11.726|427038|115,36
2021-12-25 10:37:21.508|427038|115,1891
2021-12-25 10:36:02.082|427038|115,1036
2021-12-25 10:33:35.694|427038|115,2745
2021-12-25 10:33:01.066|427038|115,4454
2021-12-25 10:32:07.011|427038|115,1891
2021-12-25 10:30:52.664|427038|115,36
2021-12-25 10:29:55.575|427038|115,1891
2021-12-25 10:28:30.094|427038|115,36
2021-12-25 10:27:57.764|427038|115,1891
2021-12-25 10:23:17.135|427038|115,36
2021-12-25 10:22:07.717|427038|115,2745
2021-12-25 10:21:06.055|427038|115,1891
2021-12-25 10:19:45.160|427038|115,36
2021-12-25 10:04:45.146|427038|115,2745
2021-12-25 10:04:15.795|427038|115,0182
2021-12-25 10:03:22.649|427038|115,2745
2021-12-25 10:02:01.753|427038|115,1036
2021-12-25 09:59:55.607|427038|114,9327
2021-12-25 09:58:42.396|427038|114,7618
2021-12-25 09:56:28.425|427038|114,8473
2021-12-25 09:55:21.142|427038|114,6763
2021-12-25 09:50:39.454|427038|114,8473
2021-12-25 09:48:50.893|427038|114,7618
2021-12-25 09:47:59.753|427038|114,9327
2021-12-25 09:47:26.456|427038|114,6763
2021-12-25 09:44:05.551|427038|114,8473
2021-12-25 09:42:42.122|427038|114,7618
2021-12-25 09:40:32.067|427038|114,9327
2021-12-25 09:39:24.674|427038|115,0182
2021-12-25 09:23:14.240|427038|114,9327
2021-12-25 09:21:53.310|427038|115,0182
2021-12-25 09:20:54.860|427038|114,8473
2021-12-25 09:19:23.563|427038|115,0182
2021-12-25 09:16:22.248|427038|114,9327
2021-12-25 09:15:57.865|427038|115,1891
2021-12-25 09:12:29.521|427038|114,9327
2021-12-25 09:06:23.437|427038|115,0182
2021-12-25 09:05:47.709|427038|115,2745
2021-12-25 09:04:55.913|427038|115,0182
2021-12-25 09:04:22.036|427038|115,2745
2021-12-25 09:02:54.375|427038|115,1036
2021-12-25 09:01:39.960|427038|115,1891
2021-12-25 08:58:54.587|427038|114,8473
2021-12-25 08:57:12.724|427038|114,9327
2021-12-25 08:54:28.142|427038|114,8473
2021-12-25 08:53:58.249|427038|114,6763
2021-12-25 08:41:31.322|427038|114,9327
2021-12-25 08:39:00.807|427038|114,8473
2021-12-25 08:34:59.577|427038|114,9327
2021-12-25 08:32:21.672|427038|115,0182
2021-12-25 08:30:55.575|427038|114,9327
2021-12-25 08:29:24.268|427038|115,1036
2021-12-25 08:28:48.247|427038|115,1891
2021-12-25 08:26:10.620|427038|115,0182
2021-12-25 08:24:51.686|427038|114,9327
2021-12-25 08:23:50.044|427038|115,1036
2021-12-25 08:20:54.708|427038|115,0182
2021-12-25 08:18:38.730|427038|115,1036
2021-12-25 08:17:55.431|427038|114,9327
2021-12-25 08:17:17.630|427038|115,1891
2021-12-25 08:16:15.119|427038|114,9327
2021-12-25 08:15:13.640|427038|115,1891
2021-12-25 08:14:05.841|427038|115,0182
2021-12-25 08:13:13.883|427038|115,1891
2021-12-25 08:11:38.109|427038|115,0182
2021-12-25 08:10:46.553|427038|115,1891
2021-12-25 08:07:53.190|427038|115,2745
2021-12-25 08:05:37.910|427038|115,4454
2021-12-25 08:04:40.524|427038|115,6163
2021-12-25 08:04:14.922|427038|115,7872
2021-12-25 08:02:12.099|427038|115,6163
2021-12-25 08:00:52.621|427038|115,5309
2021-12-25 07:59:39.620|427038|115,36
2021-12-25 07:58:39.622|427038|115,1891
2021-12-25 07:57:26.599|427038|115,36
2021-12-25 07:55:16.676|427038|115,1891
2021-12-25 07:54:14.544|427038|115,1036
2021-12-25 07:50:55.074|427038|115,2745
2021-12-25 07:50:03.108|427038|115,1891
2021-12-25 07:49:15.500|427038|115,36
2021-12-25 07:48:23.439|427038|115,1891
2021-12-25 07:47:43.473|427038|115,4454
2021-12-25 07:40:17.538|427038|115,2745
2021-12-25 07:39:13.801|427038|115,36
2021-12-25 07:34:20.566|427038|115,1891
2021-12-25 07:33:41.925|427038|115,0182
2021-12-25 07:32:57.784|427038|115,1891
2021-12-25 07:32:28.438|427038|115,2745
2021-12-25 07:31:30.654|427038|115,0182
2021-12-25 07:31:00.623|427038|115,2745
2021-12-25 07:30:00.615|427038|115,0182
2021-12-25 07:25:30.250|427038|115,1036
2021-12-25 07:24:43.220|427038|114,9327
2021-12-25 07:22:03.128|427038|115,1036
2021-12-25 07:20:45.153|427038|115,1891
2021-12-25 07:20:17.635|427038|115,2745
2021-12-25 07:19:55.031|427038|114,8473
2021-12-25 07:19:04.866|427038|115,1036
2021-12-25 07:15:17.844|427038|114,9327
2021-12-25 07:14:07.765|427038|115,1036
2021-12-25 07:13:21.033|427038|114,9327
2021-12-25 07:11:43.524|427038|115,1036
2021-12-25 07:06:07.478|427038|114,9327
2021-12-25 07:05:18.429|427038|114,8473
2021-12-25 07:01:08.550|427038|115,0182
2021-12-25 06:55:54.641|427038|115,1891
2021-12-25 06:54:25.609|427038|115,1036
2021-12-25 06:49:04.720|427038|115,2745
2021-12-25 06:47:51.208|427038|115,36
2021-12-25 06:46:23.437|427038|115,1891
2021-11-23 04:24:25.029|430247|115,225
2021-11-23 04:23:45.911|430247|115,3625
2021-11-23 04:23:21.183|430247|115,5
2021-11-23 04:22:13.512|430247|115,3625
2021-11-23 04:21:16.522|430247|115,225
2021-11-23 04:19:27.745|430247|115,3625
2021-11-23 04:19:08.137|430247|115,225
2021-11-23 04:18:48.203|430247|115,3625
2021-11-23 04:18:25.456|430247|115,225
2021-11-23 04:17:42.837|430247|115,3625
2021-11-23 04:17:21.245|430247|115,225
2021-11-23 04:17:03.126|430247|115,3625
2021-11-23 04:16:42.860|430247|115,225
2021-11-23 04:16:18.737|430247|115,3625
2021-11-23 04:15:55.537|430247|115,225
2021-11-23 04:15:22.506|430247|115,3625
2021-11-23 04:15:03.859|430247|115,5
2021-11-23 04:14:46.988|430247|115,3625
2021-11-23 04:14:24.902|430247|115,5
2021-11-23 04:13:47.820|430247|115,3625
2021-11-23 04:13:13.688|430247|115,0875
2021-11-23 04:10:41.658|430247|115,3625
2021-11-23 04:10:19.994|430247|115,5
2021-11-23 04:10:03.770|430247|115,225
2021-11-23 04:08:30.148|430247|115,3625
2021-11-23 04:08:05.148|430247|115,225
2021-11-23 04:07:44.641|430247|115,3625
2021-11-23 04:06:54.948|430247|115,225
2021-11-23 04:06:11.654|430247|115,3625
2021-11-23 04:05:52.331|430247|115,225
2021-11-23 04:05:31.410|430247|115,3625
2021-11-23 04:04:57.164|430247|115,225
2021-11-23 04:04:27.161|430247|115,3625
2021-11-23 04:03:45.984|430247|115,5
2021-11-23 04:03:30.759|430247|115,3625
2021-11-23 04:02:38.649|430247|115,5
2021-11-23 04:02:18.748|430247|115,3625
2021-11-23 04:01:39.993|430247|115,5
2021-11-23 04:01:17.046|430247|115,3625
2021-11-23 04:00:41.011|430247|115,5
2021-11-23 03:59:57.955|430247|115,6375
2021-11-23 03:59:22.471|430247|115,5
2021-11-23 03:58:50.077|430247|115,6375
2021-11-23 03:58:27.859|430247|115,5
2021-11-23 03:57:56.702|430247|115,6375
2021-11-23 03:57:08.137|430247|115,5
2021-11-23 03:56:48.179|430247|115,6375
2021-11-23 03:55:38.638|430247|115,5
2021-11-23 03:55:04.971|430247|115,6375
2021-11-23 03:54:32.627|430247|115,775
2021-11-23 03:54:10.407|430247|115,6375
2021-11-23 03:53:36.307|430247|115,775
2021-11-23 03:53:10.539|430247|115,9125
2021-11-23 03:49:48.986|430247|115,775
2021-11-23 03:49:31.368|430247|115,9125
2021-11-23 03:49:00.748|430247|115,775
2021-11-23 03:48:30.279|430247|115,9125
2021-11-23 03:47:55.471|430247|115,775
2021-11-23 03:45:34.980|430247|115,9125
2021-11-23 03:45:11.652|430247|115,775
2021-11-23 03:44:36.840|430247|115,9125
2021-11-23 03:43:39.863|430247|115,775
2021-11-23 03:43:08.616|430247|115,9125
2021-11-23 03:42:52.468|430247|115,775
2021-11-23 03:42:32.008|430247|115,9125
2021-11-23 03:42:06.751|430247|115,775
2021-11-23 03:41:02.613|430247|115,9125
2021-11-23 03:38:31.487|430247|115,775
2021-11-23 03:38:16.459|430247|115,6375
2021-11-23 03:36:04.407|430247|115,775
2021-11-23 03:35:18.982|430247|115,6375
2021-11-23 03:31:57.957|430247|115,775
2021-11-23 03:31:28.968|430247|115,9125
2021-11-23 03:31:12.277|430247|115,775
2021-11-23 03:30:39.944|430247|115,9125
2021-11-23 03:30:18.261|430247|115,775
2021-11-23 03:28:42.879|430247|115,9125
2021-11-23 03:27:51.173|430247|115,775
2021-11-23 03:27:14.689|430247|115,9125
2021-11-23 03:26:55.492|430247|115,775
2021-11-23 03:25:22.392|430247|115,9125
2021-11-23 03:24:58.531|430247|116,05
2021-11-23 03:24:26.584|430247|115,9125
2021-11-23 03:24:06.845|430247|116,05
2021-11-23 03:23:22.345|430247|115,9125
2021-11-23 03:22:18.921|430247|116,05
2021-11-23 03:21:56.051|430247|115,9125
2021-11-23 03:21:35.677|430247|115,775
2021-11-23 03:20:08.030|430247|115,9125
2021-11-23 03:18:33.202|430247|115,775
2021-11-23 03:17:24.229|430247|115,9125
2021-11-23 03:17:09.178|430247|115,775
2021-11-23 03:16:38.627|430247|115,9125
2021-11-23 03:16:09.890|430247|115,775
2021-11-23 03:13:51.868|430247|115,9125
2021-11-23 03:13:23.783|430247|115,775
2021-11-23 03:12:17.169|430247|115,9125
2021-11-23 03:10:35.704|430247|115,775
2021-11-23 03:10:18.296|430247|115,9125
2021-11-23 03:10:03.232|430247|115,775
2021-11-23 03:09:33.837|430247|115,9125
2021-11-23 03:08:25.407|430247|115,775
2021-11-23 03:06:03.722|430247|115,9125
2021-11-23 03:05:39.173|430247|115,775
2021-11-23 03:04:20.069|430247|115,9125
2021-11-23 03:03:33.847|430247|116,05
2021-11-23 03:02:39.187|430247|115,9125
2021-11-23 03:01:55.327|430247|115,775
2021-11-23 03:01:03.173|430247|115,6375
2021-11-23 03:00:33.177|430247|115,775
2021-11-23 03:00:17.700|430247|115,6375
2021-11-23 02:58:49.464|430247|115,775
2021-11-23 02:58:26.608|430247|115,9125
2021-11-23 02:57:09.163|430247|115,775
2021-11-23 02:52:09.378|430247|115,9125
2021-11-23 02:51:49.533|430247|116,05
2021-11-23 02:50:56.179|430247|115,9125
2021-11-23 02:50:33.350|430247|115,775
2021-11-23 02:48:18.739|430247|115,9125
2021-11-23 02:46:20.654|430247|115,775
2021-11-23 02:44:51.260|430247|115,9125
2021-11-23 02:44:26.634|430247|115,775
2021-11-23 02:43:18.268|430247|115,9125
2021-11-23 02:43:02.603|430247|115,775
2021-11-23 02:42:26.646|430247|115,9125
2021-11-23 02:42:07.991|430247|116,05
2021-11-23 02:41:48.231|430247|115,775
2021-11-23 02:40:26.221|430247|115,9125
2021-11-23 02:39:53.665|430247|115,775
2021-11-23 02:37:11.164|430247|115,9125
2021-11-23 02:35:33.762|430247|115,775
2021-11-23 02:35:20.083|430247|116,05
2021-11-23 02:32:34.472|430247|115,9125
2021-11-23 02:31:42.193|430247|116,05
2021-11-23 02:31:24.398|430247|115,9125
2021-11-23 02:30:27.791|430247|116,05
2021-11-23 02:28:33.197|430247|115,9125
2021-11-23 02:27:32.652|430247|116,05
2021-11-23 02:26:47.614|430247|115,9125
2021-11-23 02:25:54.877|430247|116,05
2021-11-23 02:23:23.019|430247|115,9125
2021-11-23 02:23:08.029|430247|115,775
2021-11-23 02:20:08.035|430247|115,9125
2021-11-23 02:18:57.166|430247|116,05
2021-11-23 02:18:39.839|430247|115,9125
2021-11-23 02:18:12.788|430247|116,05
2021-11-23 02:16:23.027|430247|115,9125
2021-11-23 02:15:56.596|430247|116,05
2021-11-23 02:14:46.456|430247|115,9125
2021-11-23 02:14:30.792|430247|115,775
2021-11-23 02:14:08.100|430247|115,9125
2021-11-23 02:13:33.207|430247|115,775
2021-11-23 02:12:03.369|430247|115,9125
2021-11-23 02:11:33.832|430247|115,775
2021-11-23 02:10:57.947|430247|115,9125
2021-11-23 02:10:19.969|430247|115,775
2021-11-23 02:10:02.619|430247|115,9125
2021-11-23 02:09:17.591|430247|115,775
2021-11-23 02:08:21.771|430247|115,9125
2021-11-23 02:07:52.500|430247|115,775
2021-11-23 02:07:12.237|430247|115,9125
2021-11-23 02:06:57.815|430247|115,6375
2021-11-23 02:05:15.221|430247|115,775
2021-11-23 02:04:01.541|430247|115,9125
2021-11-23 02:03:45.920|430247|115,775
2021-11-23 02:03:30.813|430247|115,9125
2021-11-23 02:02:55.422|430247|115,775
2021-11-23 02:01:20.624|430247|115,9125
2021-11-23 02:00:39.178|430247|115,775
2021-11-23 02:00:16.372|430247|115,9125
2021-11-23 01:59:31.985|430247|115,775
2021-11-23 01:59:03.894|430247|115,9125
2021-11-23 01:58:40.358|430247|115,775
2021-11-23 01:58:32.585|430247|116,05
2021-11-23 01:58:15.151|430247|115,775
2021-11-23 01:57:42.850|430247|115,9125
2021-11-23 01:57:24.328|430247|115,775
2021-11-23 01:55:09.813|430247|115,9125
2021-11-23 01:53:52.936|430247|116,05
2021-11-23 01:53:30.764|430247|116,1875
2021-11-23 01:53:12.151|430247|116,05
2021-11-23 01:52:56.792|430247|116,1875
2021-11-23 01:52:03.899|430247|116,05
2021-11-23 01:50:16.581|430247|115,9125
2021-11-23 01:49:58.999|430247|115,775
2021-11-23 01:48:47.144|430247|115,9125
2021-11-23 01:48:23.169|430247|116,05
2021-11-23 01:46:08.001|430247|115,9125
2021-11-23 01:45:34.994|430247|116,05
2021-11-23 01:44:59.094|430247|115,9125
2021-11-23 01:44:19.561|430247|116,05
2021-11-23 01:42:10.464|430247|115,9125
2021-11-23 01:41:41.137|430247|116,05
2021-11-23 01:40:52.487|430247|115,9125
2021-11-23 01:40:29.160|430247|116,05
2021-11-23 01:39:10.945|430247|115,9125
2021-11-23 01:38:52.362|430247|116,05
2021-11-23 01:38:32.725|430247|116,1875
2021-11-23 01:38:15.735|430247|116,325
2021-11-23 01:38:05.663|430247|116,05
2021-11-23 01:36:39.872|430247|115,9125
2021-11-23 01:36:15.221|430247|115,775
2021-11-23 01:35:38.637|430247|115,9125
2021-11-23 01:34:54.897|430247|115,775
2021-11-23 01:34:39.217|430247|115,6375
2021-11-23 01:34:01.550|430247|115,775
2021-11-23 01:33:34.389|430247|115,9125
2021-11-23 01:33:09.865|430247|115,775
2021-11-23 01:32:16.988|430247|115,9125
2021-11-23 01:30:44.693|430247|115,775
2021-11-23 01:30:20.704|430247|115,9125
2021-11-23 01:29:44.209|430247|116,05
2021-11-23 01:28:55.464|430247|115,9125
2021-11-23 01:26:24.818|430247|115,775
2021-11-23 01:25:36.829|430247|115,9125
2021-11-23 01:24:03.177|430247|115,775
2021-11-23 01:22:19.470|430247|115,9125
2021-11-23 01:21:57.837|430247|116,05
2021-11-23 01:20:42.185|430247|115,9125
2021-11-23 01:20:24.327|430247|115,775
2021-11-23 01:19:14.629|430247|115,9125
2021-11-23 01:18:53.689|430247|115,775
2021-11-23 01:17:29.678|430247|115,9125
2021-11-23 01:16:56.661|430247|116,05
2021-11-23 01:13:53.105|430247|115,9125
2021-11-23 01:13:28.550|430247|115,775
2021-11-23 01:11:44.677|430247|115,9125
2021-12-25 06:36:33.684|427038|115,2745
2021-12-25 06:35:13.655|427038|115,36
2021-12-25 06:31:46.092|427038|115,2745
2021-12-25 06:30:55.822|427038|115,4454
2021-12-25 06:30:03.544|427038|115,2745
2021-12-25 06:28:11.604|427038|115,4454
2021-12-25 06:27:30.656|427038|115,6163
2021-12-25 06:26:40.486|427038|115,36
2021-12-25 06:25:26.207|427038|115,5309
2021-12-25 06:24:43.317|427038|115,36
2021-12-25 06:23:18.109|427038|115,5309
2021-12-25 06:21:42.531|427038|115,36
2021-12-25 06:21:00.781|427038|115,5309
2021-12-25 06:18:22.426|427038|115,36
2021-12-25 06:17:36.198|427038|115,2745
2021-12-25 06:16:50.004|427038|115,5309
2021-12-25 06:16:01.871|427038|115,2745
2021-12-25 06:11:12.005|427038|115,4454
2021-12-25 06:09:02.355|427038|115,36
2021-12-25 06:01:59.323|427038|115,2745
2021-12-25 06:01:16.681|427038|114,7618
2021-12-25 06:00:04.634|427038|114,8473
2021-12-25 05:59:02.665|427038|115,1036
2021-12-25 05:58:04.122|427038|114,9327
2021-12-25 05:52:25.107|427038|115,0182
2021-12-25 05:50:24.546|427038|115,1036
2021-12-25 05:49:54.996|427038|114,8473
2021-12-25 05:48:23.922|427038|115,1036
2021-12-25 05:42:45.147|427038|115,0182
2021-12-25 05:41:12.845|427038|115,1891
2021-12-25 05:40:41.763|427038|114,9327
2021-12-25 05:39:56.438|427038|115,2745
2021-12-25 05:38:49.432|427038|115,1036
2021-12-25 05:38:00.115|427038|115,2745
2021-12-25 05:36:43.360|427038|115,1036
2021-12-25 05:35:49.679|427038|115,2745
2021-12-25 05:34:21.268|427038|115,1036
2021-12-25 05:33:30.887|427038|115,2745
2021-12-25 05:32:08.183|427038|115,1036
2021-12-25 05:31:01.646|427038|115,2745
2021-12-25 05:29:47.143|427038|115,1036
2021-12-25 05:25:23.022|427038|115,2745
2021-12-25 05:24:15.617|427038|115,36
2021-12-25 05:18:13.981|427038|115,1891
2021-12-25 05:16:21.955|427038|115,0182
2021-12-25 05:15:57.694|427038|114,5909
2021-12-25 05:14:48.318|427038|115,1036
2021-12-25 05:13:12.375|427038|114,9327
2021-12-25 05:12:15.729|427038|115,1036
2021-12-25 05:06:02.157|427038|114,9327
2021-12-25 05:03:52.445|427038|115,0182
2021-12-25 05:02:47.002|427038|115,1036
2021-12-25 04:56:51.208|427038|114,9327
2021-12-25 04:55:51.430|427038|114,7618
2021-12-25 04:52:53.090|427038|114,9327
2021-12-25 04:52:18.575|427038|115,1036
2021-12-25 04:51:01.154|427038|114,8473
2021-12-25 04:49:36.108|427038|115,0182
2021-12-25 04:48:53.522|427038|114,8473
2021-12-25 04:48:22.066|427038|115,1036
2021-12-25 04:46:08.606|427038|114,8473
2021-12-25 04:45:49.424|427038|115,2745
2021-12-25 04:45:14.950|427038|114,7618
2021-12-25 04:44:36.487|427038|115,0182
2021-12-25 04:43:32.695|427038|114,7618
2021-12-25 04:33:58.536|427038|114,9327
2021-12-25 04:32:37.903|427038|115,0182
2021-12-25 04:31:50.860|427038|114,8473
2021-12-25 04:31:13.289|427038|115,1036
2021-12-25 04:30:44.472|427038|115,0182
2021-12-25 04:30:05.456|427038|114,8473
2021-12-25 04:22:48.133|427038|115,0182
2021-12-25 04:22:21.098|427038|114,8473
2021-12-25 04:18:42.686|427038|115,0182
2021-12-25 04:14:53.237|427038|114,9327
2021-12-25 04:13:59.452|427038|115,1036
2021-12-25 04:08:53.235|427038|115,0182
2021-12-25 04:07:20.617|427038|114,9327
2021-12-25 04:06:45.018|427038|115,1036
2021-12-25 04:03:55.629|427038|114,8473
2021-12-25 04:02:38.656|427038|114,7618
2021-12-25 04:01:25.411|427038|114,8473
2021-12-25 03:59:41.238|427038|115,0182
2021-12-25 03:54:37.598|427038|115,1036
2021-12-25 03:52:57.675|427038|115,0182
2021-12-25 03:52:30.637|427038|115,2745
2021-12-25 03:46:20.720|427038|115,1036
2021-12-25 03:42:35.713|427038|115,1891
2021-12-25 03:39:52.333|427038|115,1036
2021-12-25 03:36:44.935|427038|115,1891
2021-12-25 03:32:04.669|427038|115,1036
2021-12-25 03:27:39.623|427038|114,9327
2021-12-25 03:26:25.235|427038|115,0182
2021-12-25 03:21:36.080|427038|114,9327
2021-12-25 03:20:26.610|427038|115,0182
2021-12-25 03:13:10.463|427038|114,8473
2021-12-25 03:00:23.701|427038|114,9327
2021-12-25 02:59:08.963|427038|115,1036
2021-12-25 02:55:05.247|427038|115,2745
2021-12-25 02:48:12.892|427038|115,1891
2021-12-25 02:45:21.286|427038|115,1036
2021-12-25 02:43:18.580|427038|115,0182
2021-12-25 02:40:33.566|427038|115,1036
2021-12-25 02:38:19.236|427038|115,0182
2021-12-25 02:33:08.312|427038|115,1036
2021-12-25 02:31:03.609|427038|115,0182
2021-12-25 02:28:54.499|427038|115,1036
2021-12-25 02:27:17.660|427038|115,0182
2021-12-25 02:26:24.094|427038|115,1891
2021-12-25 02:24:15.215|427038|115,0182
2021-12-25 02:23:31.488|427038|114,9327
2021-12-25 02:19:57.050|427038|115,1036
2021-12-25 02:18:09.727|427038|115,0182
2021-12-25 02:13:49.946|427038|115,1891
2021-12-25 02:12:36.386|427038|115,36
2021-12-25 02:12:02.205|427038|115,1036
2021-12-25 02:10:49.627|427038|115,2745
2021-12-25 02:10:31.619|427038|114,5054
2021-12-25 02:07:18.324|427038|115,1891
2021-12-25 02:05:54.910|427038|115,1036
2021-12-25 02:04:49.142|427038|115,0182
2021-12-25 02:01:34.032|427038|115,1891
2021-12-25 02:01:08.045|427038|114,9327
2021-12-25 02:00:14.732|427038|115,4454
2021-12-25 01:59:17.273|427038|115,2745
2021-12-25 01:58:35.226|427038|115,6163
2021-12-25 01:56:44.002|427038|115,36
2021-12-25 01:55:55.622|427038|115,5309
2021-12-25 01:53:44.910|427038|115,36
2021-12-25 01:51:40.329|427038|115,4454
2021-12-25 01:46:23.228|427038|115,36
2021-12-25 01:45:33.286|427038|115,4454
2021-12-25 01:39:13.028|427038|115,2745
2021-12-25 01:37:47.917|427038|115,1891
2021-12-25 01:36:29.711|427038|115,1036
2021-12-25 01:30:13.219|427038|115,2745
2021-12-25 01:23:07.126|427038|115,1891
2021-12-25 01:22:32.167|427038|115,36
2021-12-25 01:21:22.737|427038|115,0182
2021-12-25 01:19:08.534|427038|115,1036
2021-12-25 01:16:19.779|427038|115,0182
2021-12-25 01:14:56.157|427038|115,1036
2021-12-25 01:10:40.268|427038|114,9327
2021-12-25 01:09:24.109|427038|115,0182
2021-12-25 01:08:37.172|427038|114,7618
2021-12-25 01:06:08.822|427038|114,9327
2021-12-25 01:04:10.186|427038|115,0182
2021-12-25 01:02:20.218|427038|114,9327
2021-12-25 01:01:48.429|427038|115,1036
2021-12-25 00:58:22.872|427038|115,36
2021-12-25 00:56:10.341|427038|115,4454
2021-12-25 00:55:32.366|427038|115,2745
2021-12-25 00:52:42.079|427038|115,4454
2021-12-25 00:48:00.793|427038|115,36
2021-12-25 00:43:11.148|427038|115,2745
2021-12-25 00:35:49.580|427038|115,1891
2021-12-25 00:34:49.051|427038|115,2745
2021-12-25 00:26:59.868|427038|115,1036
2021-12-25 00:25:19.174|427038|115,0182
2021-12-25 00:22:05.667|427038|115,1891
2021-12-25 00:20:27.307|427038|115,5309
2021-12-25 00:19:26.006|427038|115,7018
2021-12-25 00:17:51.721|427038|115,5309
2021-12-25 00:13:13.546|427038|115,4454
2021-12-25 00:11:59.199|427038|115,2745
2021-12-25 00:08:20.410|427038|115,36
2021-12-25 00:02:47.328|427038|115,2745
2021-12-25 00:01:47.538|427038|115,1891
2021-12-25 00:00:36.197|427038|115,5309
2021-12-26 23:59:42.748|427038|115,7872
2021-12-26 23:56:50.141|427038|115,5309
2021-12-26 23:54:30.275|427038|115,6163
2021-12-26 23:53:40.071|427038|115,4454
2021-12-26 23:52:49.013|427038|115,6163
2021-12-26 23:51:49.046|427038|115,4454
2021-12-26 23:50:18.852|427038|115,7018
2021-12-26 23:49:00.400|427038|115,6163
2021-12-26 23:48:16.795|427038|115,5309
2021-12-26 23:47:46.835|427038|115,7872
2021-12-26 23:47:17.137|427038|115,4454
2021-12-26 23:45:53.474|427038|115,7018
2021-12-26 23:44:18.691|427038|115,6163
2021-12-26 23:43:10.109|427038|115,7018
2021-12-26 23:37:57.745|427038|115,6163
2021-12-26 23:36:42.179|427038|115,7018
2021-12-26 23:34:53.706|427038|115,5309
2021-12-26 23:34:26.561|427038|115,7872
2021-12-26 23:27:52.321|427038|115,5309
2021-12-26 23:25:47.374|427038|115,4454
2021-12-26 23:23:50.497|427038|115,36
2021-12-26 23:22:41.158|427038|115,4454
2021-12-26 23:08:45.469|427038|115,2745
2021-12-26 23:07:39.818|427038|115,1891
2021-12-26 23:01:51.661|427038|115,36
2021-12-26 23:01:21.889|427038|115,4454
2021-12-26 22:58:02.239|427038|115,5309
